2023-03-19 15:21:57,166 DEBUG   HandlerThread:95701 [system_info.py:_save_conda():86] Saving conda packages done
2023-03-19 15:21:57,166 INFO    HandlerThread:95701 [system_monitor.py:probe():187] Finished publishing system info
2023-03-19 15:21:57,169 DEBUG   SenderThread:95701 [sender.py:send():336] send: files
2023-03-19 15:21:57,169 INFO    SenderThread:95701 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-03-19 15:21:57,173 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: stop_status
2023-03-19 15:21:57,173 DEBUG   SenderThread:95701 [sender.py:send_request():363] send_request: stop_status
2023-03-19 15:21:57,307 DEBUG   SenderThread:95701 [sender.py:send():336] send: telemetry
2023-03-19 15:21:57,582 INFO    wandb-upload_0:95701 [upload_job.py:push():138] Uploaded file /tmp/tmpg0zvbch0wandb/yr7rfvq3-wandb-metadata.json
2023-03-19 15:21:58,160 INFO    Thread-13 :95701 [dir_watcher.py:_on_file_created():275] file/dir created: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/output.log
2023-03-19 15:21:58,160 INFO    Thread-13 :95701 [dir_watcher.py:_on_file_created():275] file/dir created: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/wandb-metadata.json
2023-03-19 15:22:00,161 INFO    Thread-13 :95701 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/output.log
2023-03-19 15:22:00,168 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: status_report
2023-03-19 15:22:02,161 INFO    Thread-13 :95701 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/output.log
2023-03-19 15:22:02,671 DEBUG   SenderThread:95701 [sender.py:send():336] send: exit
2023-03-19 15:22:02,671 INFO    SenderThread:95701 [sender.py:send_exit():559] handling exit code: 1
2023-03-19 15:22:02,671 INFO    SenderThread:95701 [sender.py:send_exit():561] handling runtime: 7
2023-03-19 15:22:02,672 INFO    SenderThread:95701 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-19 15:22:02,672 INFO    SenderThread:95701 [sender.py:send_exit():567] send defer
2023-03-19 15:22:02,672 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: defer
2023-03-19 15:22:02,672 INFO    HandlerThread:95701 [handler.py:handle_request_defer():170] handle defer: 0
2023-03-19 15:22:02,672 DEBUG   SenderThread:95701 [sender.py:send_request():363] send_request: defer
2023-03-19 15:22:02,672 INFO    SenderThread:95701 [sender.py:send_request_defer():583] handle sender defer: 0
2023-03-19 15:22:02,672 INFO    SenderThread:95701 [sender.py:transition_state():587] send defer: 1
2023-03-19 15:22:02,672 DEBUG   HandlerThread:95701 [handler.py:handle_request():144] handle_request: defer
2023-03-19 15:22:02,672 INFO    HandlerThread:95701 [handler.py:handle_request_defer():170] handle defer: 1
